technicalTags,mapped_technicalTags
"Git, Pytorch, Tensorflow, Perl, Python, ???¨Îãù, C, C++, ?¥ÏòÅÏ≤¥Ï†ú, ?åÏõ®?? FPGA, SoC, Ïª¥Ìì®??ÎπÑÏ†Ñ, Verilog, TCL, STP, Xilinx, RTL ?§Í≥Ñ, RTL ÏΩîÎî©","('tcl', 'O')"
"Git, Pytorch, Tensorflow, Perl, Python, ???¨Îãù, C, C++, ?¥ÏòÅÏ≤¥Ï†ú, ?åÏõ®?? FPGA, SoC, Ïª¥Ìì®??ÎπÑÏ†Ñ, Verilog, TCL, STP, Xilinx, RTL ?§Í≥Ñ, RTL ÏΩîÎî©","('stp', 'O')"
"Git, Pytorch, Tensorflow, Perl, Python, ???¨Îãù, C, C++, ?¥ÏòÅÏ≤¥Ï†ú, ?åÏõ®?? FPGA, SoC, Ïª¥Ìì®??ÎπÑÏ†Ñ, Verilog, TCL, STP, Xilinx, RTL ?§Í≥Ñ, RTL ÏΩîÎî©","('xilinx', 'O')"
"Git, Pytorch, Tensorflow, Perl, Python, ???¨Îãù, C, C++, ?¥ÏòÅÏ≤¥Ï†ú, ?åÏõ®?? FPGA, SoC, Ïª¥Ìì®??ÎπÑÏ†Ñ, Verilog, TCL, STP, Xilinx, RTL ?§Í≥Ñ, RTL ÏΩîÎî©","('rtl ?§Í≥Ñ', 'O')"
"Git, Pytorch, Tensorflow, Perl, Python, ???¨Îãù, C, C++, ?¥ÏòÅÏ≤¥Ï†ú, ?åÏõ®?? FPGA, SoC, Ïª¥Ìì®??ÎπÑÏ†Ñ, Verilog, TCL, STP, Xilinx, RTL ?§Í≥Ñ, RTL ÏΩîÎî©","('rtl ÏΩîÎî©', 'O')"
"Github, iOS, Linux, MySQL, React, JavaScript, Kotlin, SQL, Swift, AWS, Spring Framework","('ios', 'O')"
"Github, iOS, Linux, MySQL, React, JavaScript, Kotlin, SQL, Swift, AWS, Spring Framework","('linux', 'O')"
"Github, iOS, Linux, MySQL, React, JavaScript, Kotlin, SQL, Swift, AWS, Spring Framework","('sql', 'O')"
"Github, iOS, Linux, MySQL, React, JavaScript, Kotlin, SQL, Swift, AWS, Spring Framework","('spring framework', 'O')"
"React, TypeScript, Next.js","('next.js', 'O')"
"Linux, MySQL, C / C++, JavaScript, Python, SQL","('linux', 'O')"
"Linux, MySQL, C / C++, JavaScript, Python, SQL","('c / c++', 'O')"
"Linux, MySQL, C / C++, JavaScript, Python, SQL","('sql', 'O')"
"Github, iOS, JavaScript, Kotlin, Python, Swift","('ios', 'O')"
"C#, Python, Unity3D","('unity3d', 'O')"
"Git, Linux, Python, C++","('linux', 'O')"
"Git, C++, PCle, OpenCV","('pcle', 'O')"
"Git, ?ëÎ†•, Î¨∏ÏÑú Í≤Ä?? ?ÅÏñ¥ ?§Î†•","('?ëÎ†•', 'O')"
"Git, ?ëÎ†•, Î¨∏ÏÑú Í≤Ä?? ?ÅÏñ¥ ?§Î†•","('Î¨∏ÏÑú Í≤Ä??, 'O')"
"Git, ?ëÎ†•, Î¨∏ÏÑú Í≤Ä?? ?ÅÏñ¥ ?§Î†•","('?ÅÏñ¥ ?§Î†•', 'O')"
"Git, CSS, HTML, JavaScript, TypeScript, ORM, ?ÑÎ°†?∏Ïóî??Í∞úÎ∞ú?? React.js, Redux, Angular","('orm', 'O')"
"Git, CSS, HTML, JavaScript, TypeScript, ORM, ?ÑÎ°†?∏Ïóî??Í∞úÎ∞ú?? React.js, Redux, Angular","('?ÑÎ°†?∏Ïóî??Í∞úÎ∞ú??, 'O')"
"Git, CSS, HTML, JavaScript, TypeScript, ORM, ?ÑÎ°†?∏Ïóî??Í∞úÎ∞ú?? React.js, Redux, Angular","('react.js', 'O')"
"OpenGL, TypeScript, Scripting, C++","('scripting', 'O')"
"Git, Android, React, Java, JavaScript, Kotlin, Swift, React Native","('android', 'O')"
"Django, Python, SQL, FastAPI, Restful API","('sql', 'O')"
"Django, Python, SQL, FastAPI, Restful API","('restful api', 'O')"
"Ethereum, JavaScript, Python, Rust","('ethereum', 'O')"
"Android, iOS, MySQL, React, JavaScript, Kotlin, Swift, AWS, Spring Framework, QA ?îÏ??àÏñ¥Îß?,('android'"," 'O')"""
"Android, iOS, MySQL, React, JavaScript, Kotlin, Swift, AWS, Spring Framework, QA ?îÏ??àÏñ¥Îß?,('ios'"," 'O')"""
"Android, iOS, MySQL, React, JavaScript, Kotlin, Swift, AWS, Spring Framework, QA ?îÏ??àÏñ¥Îß?,('spring framework'"," 'O')"""
"Android, iOS, MySQL, React, JavaScript, Kotlin, Swift, AWS, Spring Framework, QA ?îÏ??àÏñ¥Îß?,('qa ?îÏ??àÏñ¥Îß?"," 'O')"""
"React, Java, JavaScript, SQL, RDBMS","('sql', 'O')"
"React, Java, JavaScript, SQL, RDBMS","('rdbms', 'O')"
"DirectX, Metal, JavaScript, Python, C++, OpenGL ES","('directx', 'O')"
"DirectX, Metal, JavaScript, Python, C++, OpenGL ES","('metal', 'O')"
"DirectX, Metal, JavaScript, Python, C++, OpenGL ES","('opengl es', 'O')"
"Git, Github, C / C++, Python, ÎßàÏù¥?¨Î°ú?ÑÎ°ú?∏ÏÑú","('c / c++', 'O')"
"Git, Github, C / C++, Python, ÎßàÏù¥?¨Î°ú?ÑÎ°ú?∏ÏÑú","('ÎßàÏù¥?¨Î°ú?ÑÎ°ú?∏ÏÑú', 'O')"
"React, TypeScript, Next.js","('next.js', 'O')"
Linux,"('linux', 'O')"
"Git, Github, Linux, Python, Docker","('linux', 'O')"
"Azure, AWS","('azure', 'O')"
"Git, React, TypeScript, AWS, Docker, React.js, React Native, Next.js","('react.js', 'O')"
"Git, React, TypeScript, AWS, Docker, React.js, React Native, Next.js","('next.js', 'O')"
"Android, iOS, React, CSS, HTML, JavaScript, Swift","('android', 'O')"
"Android, iOS, React, CSS, HTML, JavaScript, Swift","('ios', 'O')"
"Python, C, C++, Solidworks","('solidworks', 'O')"
"Azure, AWS, GCP","('azure', 'O')"
"Pytorch, C / C++, Python, C++","('c / c++', 'O')"
"GraphQL, MongoDB, JavaScript, TypeScript, AWS, Docker, Nest.js","('nest.js', 'O')"
"Git, Github, Linux, C / C++, JavaScript, Kotlin, Python, AWS, TCP, Docker, Spring Framework","('linux', 'O')"
"Git, Github, Linux, C / C++, JavaScript, Kotlin, Python, AWS, TCP, Docker, Spring Framework","('c / c++', 'O')"
"Git, Github, Linux, C / C++, JavaScript, Kotlin, Python, AWS, TCP, Docker, Spring Framework","('tcp', 'O')"
"Git, Github, Linux, C / C++, JavaScript, Kotlin, Python, AWS, TCP, Docker, Spring Framework","('spring framework', 'O')"
"JIRA, Slack, React, TypeScript, API, React Native, Notion, Next.js","('api', 'O')"
"JIRA, Slack, React, TypeScript, API, React Native, Notion, Next.js","('next.js', 'O')"
"Github, React, JavaScript, Node.js, Python, SQL, Docker, PostgreSQL, Next.js, Nest.js","('node.js', 'O')"
"Github, React, JavaScript, Node.js, Python, SQL, Docker, PostgreSQL, Next.js, Nest.js","('sql', 'O')"
"Github, React, JavaScript, Node.js, Python, SQL, Docker, PostgreSQL, Next.js, Nest.js","('next.js', 'O')"
"Github, React, JavaScript, Node.js, Python, SQL, Docker, PostgreSQL, Next.js, Nest.js","('nest.js', 'O')"
"React, AWS, Redux, Vue.JS, Angular","('vue.js', 'O')"
"Linux, Active Directory, WSUS","('linux', 'O')"
"Linux, Active Directory, WSUS","('active directory', 'O')"
"Linux, Active Directory, WSUS","('wsus', 'O')"
"C / C++, AWS, C++","('c / c++', 'O')"
"MySQL, Pytorch, Redis, Node.js, Python, Docker, ElasticSearch, ES6, Kubernetes, Apache Airflow","('node.js', 'O')"
"MySQL, Pytorch, Redis, Node.js, Python, Docker, ElasticSearch, ES6, Kubernetes, Apache Airflow","('es6', 'O')"
"MySQL, Pytorch, Redis, Node.js, Python, Docker, ElasticSearch, ES6, Kubernetes, Apache Airflow","('apache airflow', 'O')"
Verilog,"('verilog', 'O')"
"C, C++, CAN, SPI, I2C","('can', 'O')"
"C, C++, CAN, SPI, I2C","('spi', 'O')"
"C, C++, CAN, SPI, I2C","('i2c', 'O')"
".NET, React, TypeScript, Docker, PostgreSQL, GIS","('.net', 'O')"
".NET, React, TypeScript, Docker, PostgreSQL, GIS","('gis', 'O')"
"Android, iOS","('android', 'O')"
"Android, iOS","('ios', 'O')"
Node.js,"('node.js', 'O')"
"Linux, Python, Rust, Go, VM?®Ïñ¥, Í∞Ä?ÅÌôî, Docker, ?¥Îùº?∞Îìú Ïª¥Ìì®?? GPU, Xen, Kubernetes","('linux', 'O')"
"Linux, Python, Rust, Go, VM?®Ïñ¥, Í∞Ä?ÅÌôî, Docker, ?¥Îùº?∞Îìú Ïª¥Ìì®?? GPU, Xen, Kubernetes","('vm?®Ïñ¥', 'O')"
"Linux, Python, Rust, Go, VM?®Ïñ¥, Í∞Ä?ÅÌôî, Docker, ?¥Îùº?∞Îìú Ïª¥Ìì®?? GPU, Xen, Kubernetes","('Í∞Ä?ÅÌôî', 'O')"
"Linux, Python, Rust, Go, VM?®Ïñ¥, Í∞Ä?ÅÌôî, Docker, ?¥Îùº?∞Îìú Ïª¥Ìì®?? GPU, Xen, Kubernetes","('?¥Îùº?∞Îìú Ïª¥Ìì®??, 'O')"
"Linux, Python, Rust, Go, VM?®Ïñ¥, Í∞Ä?ÅÌôî, Docker, ?¥Îùº?∞Îìú Ïª¥Ìì®?? GPU, Xen, Kubernetes","('gpu', 'O')"
"Linux, Python, Rust, Go, VM?®Ïñ¥, Í∞Ä?ÅÌôî, Docker, ?¥Îùº?∞Îìú Ïª¥Ìì®?? GPU, Xen, Kubernetes","('xen', 'O')"
"Embedded Linux, Embedded C","('embedded linux', 'O')"
"Embedded Linux, Embedded C","('embedded c', 'O')"
"Python, NLP, C++","('nlp', 'O')"
"Confluence, Git, JIRA, Slack, MySQL, Redis, Java, JavaScript, Jenkins, Nginx, Spring Boot","('nginx', 'O')"
"React, TypeScript, React Native, WebRTC","('webrtc', 'O')"
"Git, Github, Linux, Python, Docker","('linux', 'O')"
"JavaScript, Python, SQL, Docker","('sql', 'O')"
"Kotlin, AWS, Spring Framework, JPA","('spring framework', 'O')"
"Kotlin, AWS, Spring Framework, JPA","('jpa', 'O')"
"MySQL, Python, SQL, AWS","('sql', 'O')"
"CAN, SPI, USB, I2C, Altium, ORCAD, 4G, GPS, UART, PADS, RFID","('can', 'O')"
"CAN, SPI, USB, I2C, Altium, ORCAD, 4G, GPS, UART, PADS, RFID","('spi', 'O')"
"CAN, SPI, USB, I2C, Altium, ORCAD, 4G, GPS, UART, PADS, RFID","('usb', 'O')"
"CAN, SPI, USB, I2C, Altium, ORCAD, 4G, GPS, UART, PADS, RFID","('i2c', 'O')"
"CAN, SPI, USB, I2C, Altium, ORCAD, 4G, GPS, UART, PADS, RFID","('altium', 'O')"
"CAN, SPI, USB, I2C, Altium, ORCAD, 4G, GPS, UART, PADS, RFID","('orcad', 'O')"
"CAN, SPI, USB, I2C, Altium, ORCAD, 4G, GPS, UART, PADS, RFID","('4g', 'O')"
"CAN, SPI, USB, I2C, Altium, ORCAD, 4G, GPS, UART, PADS, RFID","('gps', 'O')"
"CAN, SPI, USB, I2C, Altium, ORCAD, 4G, GPS, UART, PADS, RFID","('uart', 'O')"
"CAN, SPI, USB, I2C, Altium, ORCAD, 4G, GPS, UART, PADS, RFID","('pads', 'O')"
"CAN, SPI, USB, I2C, Altium, ORCAD, 4G, GPS, UART, PADS, RFID","('rfid', 'O')"
"OpenGL, WebGL, C++, Qt, CUDA, OpenCL","('webgl', 'O')"
"OpenGL, WebGL, C++, Qt, CUDA, OpenCL","('qt', 'O')"
"OpenGL, WebGL, C++, Qt, CUDA, OpenCL","('cuda', 'O')"
"OpenGL, WebGL, C++, Qt, CUDA, OpenCL","('opencl', 'O')"
"Git, Redis, Python, TypeScript, AWS, Docker, PostgreSQL, Nest.js","('nest.js', 'O')"
"Android, GraphQL, iOS, Flutter, Restful API","('android', 'O')"
"Android, GraphQL, iOS, Flutter, Restful API","('ios', 'O')"
"Android, GraphQL, iOS, Flutter, Restful API","('flutter', 'O')"
"Android, GraphQL, iOS, Flutter, Restful API","('restful api', 'O')"
"C / C++, C++","('c / c++', 'O')"
"Git, Web Socket, TypeScript, React Native","('web socket', 'O')"
"Java, Python, SQL, AWS, Go, Docker, Spring Framework, Kubernetes","('sql', 'O')"
"Java, Python, SQL, AWS, Go, Docker, Spring Framework, Kubernetes","('spring framework', 'O')"
"Git, Pytorch, Tensorflow, Perl, Python, ???¨Îãù, C, C++, ?¥ÏòÅÏ≤¥Ï†ú, ?åÏõ®?? FPGA, SoC, Ïª¥Ìì®??ÎπÑÏ†Ñ, Verilog, TCL, STP, Xilinx, RTL ?§Í≥Ñ, RTL ÏΩîÎî©","('???¨Îãù', 'O')"
"Git, Pytorch, Tensorflow, Perl, Python, ???¨Îãù, C, C++, ?¥ÏòÅÏ≤¥Ï†ú, ?åÏõ®?? FPGA, SoC, Ïª¥Ìì®??ÎπÑÏ†Ñ, Verilog, TCL, STP, Xilinx, RTL ?§Í≥Ñ, RTL ÏΩîÎî©","('?¥ÏòÅÏ≤¥Ï†ú', 'O')"
"Git, Pytorch, Tensorflow, Perl, Python, ???¨Îãù, C, C++, ?¥ÏòÅÏ≤¥Ï†ú, ?åÏõ®?? FPGA, SoC, Ïª¥Ìì®??ÎπÑÏ†Ñ, Verilog, TCL, STP, Xilinx, RTL ?§Í≥Ñ, RTL ÏΩîÎî©","('?åÏõ®??, 'O')"
"Git, Pytorch, Tensorflow, Perl, Python, ???¨Îãù, C, C++, ?¥ÏòÅÏ≤¥Ï†ú, ?åÏõ®?? FPGA, SoC, Ïª¥Ìì®??ÎπÑÏ†Ñ, Verilog, TCL, STP, Xilinx, RTL ?§Í≥Ñ, RTL ÏΩîÎî©","('fpga', 'O')"
"Git, Pytorch, Tensorflow, Perl, Python, ???¨Îãù, C, C++, ?¥ÏòÅÏ≤¥Ï†ú, ?åÏõ®?? FPGA, SoC, Ïª¥Ìì®??ÎπÑÏ†Ñ, Verilog, TCL, STP, Xilinx, RTL ?§Í≥Ñ, RTL ÏΩîÎî©","('soc', 'O')"
"Git, Pytorch, Tensorflow, Perl, Python, ???¨Îãù, C, C++, ?¥ÏòÅÏ≤¥Ï†ú, ?åÏõ®?? FPGA, SoC, Ïª¥Ìì®??ÎπÑÏ†Ñ, Verilog, TCL, STP, Xilinx, RTL ?§Í≥Ñ, RTL ÏΩîÎî©","('Ïª¥Ìì®??ÎπÑÏ†Ñ', 'O')"
"Git, Pytorch, Tensorflow, Perl, Python, ???¨Îãù, C, C++, ?¥ÏòÅÏ≤¥Ï†ú, ?åÏõ®?? FPGA, SoC, Ïª¥Ìì®??ÎπÑÏ†Ñ, Verilog, TCL, STP, Xilinx, RTL ?§Í≥Ñ, RTL ÏΩîÎî©","('verilog', 'O')"
"Git, Pytorch, Tensorflow, Perl, Python, ???¨Îãù, C, C++, ?¥ÏòÅÏ≤¥Ï†ú, ?åÏõ®?? FPGA, SoC, Ïª¥Ìì®??ÎπÑÏ†Ñ, Verilog, TCL, STP, Xilinx, RTL ?§Í≥Ñ, RTL ÏΩîÎî©","('tcl', 'O')"
"Git, Pytorch, Tensorflow, Perl, Python, ???¨Îãù, C, C++, ?¥ÏòÅÏ≤¥Ï†ú, ?åÏõ®?? FPGA, SoC, Ïª¥Ìì®??ÎπÑÏ†Ñ, Verilog, TCL, STP, Xilinx, RTL ?§Í≥Ñ, RTL ÏΩîÎî©","('stp', 'O')"
"Git, Pytorch, Tensorflow, Perl, Python, ???¨Îãù, C, C++, ?¥ÏòÅÏ≤¥Ï†ú, ?åÏõ®?? FPGA, SoC, Ïª¥Ìì®??ÎπÑÏ†Ñ, Verilog, TCL, STP, Xilinx, RTL ?§Í≥Ñ, RTL ÏΩîÎî©","('xilinx', 'O')"
"Git, Pytorch, Tensorflow, Perl, Python, ???¨Îãù, C, C++, ?¥ÏòÅÏ≤¥Ï†ú, ?åÏõ®?? FPGA, SoC, Ïª¥Ìì®??ÎπÑÏ†Ñ, Verilog, TCL, STP, Xilinx, RTL ?§Í≥Ñ, RTL ÏΩîÎî©","('rtl ?§Í≥Ñ', 'O')"
"Git, Pytorch, Tensorflow, Perl, Python, ???¨Îãù, C, C++, ?¥ÏòÅÏ≤¥Ï†ú, ?åÏõ®?? FPGA, SoC, Ïª¥Ìì®??ÎπÑÏ†Ñ, Verilog, TCL, STP, Xilinx, RTL ?§Í≥Ñ, RTL ÏΩîÎî©","('rtl ÏΩîÎî©', 'O')"
"Java, Python, SQL, AWS, Go, Docker, Spring Framework, Kubernetes","('sql', 'O')"
"Java, Python, SQL, AWS, Go, Docker, Spring Framework, Kubernetes","('spring framework', 'O')"
"SQL, Tableau, AWS, Spotfire","('sql', 'O')"
"SQL, Tableau, AWS, Spotfire","('spotfire', 'O')"
"C / C++, JavaScript, Python","('c / c++', 'O')"
"Android, iOS, Kotlin, Flutter","('android', 'O')"
"Android, iOS, Kotlin, Flutter","('ios', 'O')"
"Android, iOS, Kotlin, Flutter","('flutter', 'O')"
"Github, JIRA, Django, MySQL, PHP, Python, Ubuntu","('ubuntu', 'O')"
"Github, .NET, .NET Core, C#, Java, JavaScript, Kotlin, React.js, MSSQL, Vue.JS","('.net', 'O')"
"Github, .NET, .NET Core, C#, Java, JavaScript, Kotlin, React.js, MSSQL, Vue.JS","('.net core', 'O')"
"Github, .NET, .NET Core, C#, Java, JavaScript, Kotlin, React.js, MSSQL, Vue.JS","('react.js', 'O')"
"Github, .NET, .NET Core, C#, Java, JavaScript, Kotlin, React.js, MSSQL, Vue.JS","('vue.js', 'O')"
Flutter,"('flutter', 'O')"
"C / C++, JavaScript, Python","('c / c++', 'O')"
"?òÎìú?®Ïñ¥, ?ÑÎ≤†?îÎìú ?úÏä§?? ?òÎìú?®Ïñ¥ ?§Í≥Ñ, ?åÎ°ú ?§Í≥Ñ, ?òÎìú?®Ïñ¥ Í∞úÎ∞ú, ?òÎìú?®Ïñ¥ ?ÑÌÇ§?çÏ≤ò, ?úÌíà ?∏Ï¶ù","('?òÎìú?®Ïñ¥', 'O')"
"?òÎìú?®Ïñ¥, ?ÑÎ≤†?îÎìú ?úÏä§?? ?òÎìú?®Ïñ¥ ?§Í≥Ñ, ?åÎ°ú ?§Í≥Ñ, ?òÎìú?®Ïñ¥ Í∞úÎ∞ú, ?òÎìú?®Ïñ¥ ?ÑÌÇ§?çÏ≤ò, ?úÌíà ?∏Ï¶ù","('?ÑÎ≤†?îÎìú ?úÏä§??, 'O')"
"?òÎìú?®Ïñ¥, ?ÑÎ≤†?îÎìú ?úÏä§?? ?òÎìú?®Ïñ¥ ?§Í≥Ñ, ?åÎ°ú ?§Í≥Ñ, ?òÎìú?®Ïñ¥ Í∞úÎ∞ú, ?òÎìú?®Ïñ¥ ?ÑÌÇ§?çÏ≤ò, ?úÌíà ?∏Ï¶ù","('?òÎìú?®Ïñ¥ ?§Í≥Ñ', 'O')"
"?òÎìú?®Ïñ¥, ?ÑÎ≤†?îÎìú ?úÏä§?? ?òÎìú?®Ïñ¥ ?§Í≥Ñ, ?åÎ°ú ?§Í≥Ñ, ?òÎìú?®Ïñ¥ Í∞úÎ∞ú, ?òÎìú?®Ïñ¥ ?ÑÌÇ§?çÏ≤ò, ?úÌíà ?∏Ï¶ù","('?åÎ°ú ?§Í≥Ñ', 'O')"
"?òÎìú?®Ïñ¥, ?ÑÎ≤†?îÎìú ?úÏä§?? ?òÎìú?®Ïñ¥ ?§Í≥Ñ, ?åÎ°ú ?§Í≥Ñ, ?òÎìú?®Ïñ¥ Í∞úÎ∞ú, ?òÎìú?®Ïñ¥ ?ÑÌÇ§?çÏ≤ò, ?úÌíà ?∏Ï¶ù","('?òÎìú?®Ïñ¥ Í∞úÎ∞ú', 'O')"
"?òÎìú?®Ïñ¥, ?ÑÎ≤†?îÎìú ?úÏä§?? ?òÎìú?®Ïñ¥ ?§Í≥Ñ, ?åÎ°ú ?§Í≥Ñ, ?òÎìú?®Ïñ¥ Í∞úÎ∞ú, ?òÎìú?®Ïñ¥ ?ÑÌÇ§?çÏ≤ò, ?úÌíà ?∏Ï¶ù","('?òÎìú?®Ïñ¥ ?ÑÌÇ§?çÏ≤ò', 'O')"
"?òÎìú?®Ïñ¥, ?ÑÎ≤†?îÎìú ?úÏä§?? ?òÎìú?®Ïñ¥ ?§Í≥Ñ, ?åÎ°ú ?§Í≥Ñ, ?òÎìú?®Ïñ¥ Í∞úÎ∞ú, ?òÎìú?®Ïñ¥ ?ÑÌÇ§?çÏ≤ò, ?úÌíà ?∏Ï¶ù","('?úÌíà ?∏Ï¶ù', 'O')"
"Google Cloud Platform, C / C++, Python, SQL, AWS","('google cloud platform', 'O')"
"Google Cloud Platform, C / C++, Python, SQL, AWS","('c / c++', 'O')"
"Google Cloud Platform, C / C++, Python, SQL, AWS","('sql', 'O')"
"Linux, MySQL, VueJS, JavaScript, Python, TypeScript, AWS, Docker, Flutter, Svelte","('linux', 'O')"
"Linux, MySQL, VueJS, JavaScript, Python, TypeScript, AWS, Docker, Flutter, Svelte","('flutter', 'O')"
"Git, Github, Linux, JavaScript, AWS, Spring Framework","('linux', 'O')"
"Git, Github, Linux, JavaScript, AWS, Spring Framework","('spring framework', 'O')"
"Hadoop, Spark, Java, Python, Scala, SQL, AWS, ETL","('sql', 'O')"
"Hadoop, Spark, Java, Python, Scala, SQL, AWS, ETL","('etl', 'O')"
"Git, Linux, Storage, Windows ?úÎ≤Ñ, SSL, VDI, Kubernetes","('linux', 'O')"
"Git, Linux, Storage, Windows ?úÎ≤Ñ, SSL, VDI, Kubernetes","('storage', 'O')"
"Git, Linux, Storage, Windows ?úÎ≤Ñ, SSL, VDI, Kubernetes","('windows ?úÎ≤Ñ', 'O')"
"Git, Linux, Storage, Windows ?úÎ≤Ñ, SSL, VDI, Kubernetes","('ssl', 'O')"
"Git, Linux, Storage, Windows ?úÎ≤Ñ, SSL, VDI, Kubernetes","('vdi', 'O')"
"Git, MySQL, Python, AWS, Flutter","('flutter', 'O')"
"Linux, Docker, Golang, Kubernetes","('linux', 'O')"
"Git, Github, Django, iOS, CSS, HTML, JavaScript, Python, SQL, TypeScript, AWS, Spring Framework, Kubernetes, FastAPI","('ios', 'O')"
"Git, Github, Django, iOS, CSS, HTML, JavaScript, Python, SQL, TypeScript, AWS, Spring Framework, Kubernetes, FastAPI","('sql', 'O')"
"Git, Github, Django, iOS, CSS, HTML, JavaScript, Python, SQL, TypeScript, AWS, Spring Framework, Kubernetes, FastAPI","('spring framework', 'O')"
"Git, Github, MySQL, JavaScript, SQL, TypeScript, AWS, Docker, Nest.js","('sql', 'O')"
"Git, Github, MySQL, JavaScript, SQL, TypeScript, AWS, Docker, Nest.js","('nest.js', 'O')"
"Git, Pytorch, Tensorflow, Perl, Python, ???¨Îãù, C, C++, ?¥ÏòÅÏ≤¥Ï†ú, ?åÏõ®?? FPGA, SoC, Ïª¥Ìì®??ÎπÑÏ†Ñ, Verilog, TCL, STP, Xilinx, RTL ?§Í≥Ñ, RTL ÏΩîÎî©","('???¨Îãù', 'O')"
"Git, Pytorch, Tensorflow, Perl, Python, ???¨Îãù, C, C++, ?¥ÏòÅÏ≤¥Ï†ú, ?åÏõ®?? FPGA, SoC, Ïª¥Ìì®??ÎπÑÏ†Ñ, Verilog, TCL, STP, Xilinx, RTL ?§Í≥Ñ, RTL ÏΩîÎî©","('?¥ÏòÅÏ≤¥Ï†ú', 'O')"
"Git, Pytorch, Tensorflow, Perl, Python, ???¨Îãù, C, C++, ?¥ÏòÅÏ≤¥Ï†ú, ?åÏõ®?? FPGA, SoC, Ïª¥Ìì®??ÎπÑÏ†Ñ, Verilog, TCL, STP, Xilinx, RTL ?§Í≥Ñ, RTL ÏΩîÎî©","('?åÏõ®??, 'O')"
"Git, Pytorch, Tensorflow, Perl, Python, ???¨Îãù, C, C++, ?¥ÏòÅÏ≤¥Ï†ú, ?åÏõ®?? FPGA, SoC, Ïª¥Ìì®??ÎπÑÏ†Ñ, Verilog, TCL, STP, Xilinx, RTL ?§Í≥Ñ, RTL ÏΩîÎî©","('fpga', 'O')"
"Git, Pytorch, Tensorflow, Perl, Python, ???¨Îãù, C, C++, ?¥ÏòÅÏ≤¥Ï†ú, ?åÏõ®?? FPGA, SoC, Ïª¥Ìì®??ÎπÑÏ†Ñ, Verilog, TCL, STP, Xilinx, RTL ?§Í≥Ñ, RTL ÏΩîÎî©","('soc', 'O')"
"Git, Pytorch, Tensorflow, Perl, Python, ???¨Îãù, C, C++, ?¥ÏòÅÏ≤¥Ï†ú, ?åÏõ®?? FPGA, SoC, Ïª¥Ìì®??ÎπÑÏ†Ñ, Verilog, TCL, STP, Xilinx, RTL ?§Í≥Ñ, RTL ÏΩîÎî©","('Ïª¥Ìì®??ÎπÑÏ†Ñ', 'O')"
"Git, Pytorch, Tensorflow, Perl, Python, ???¨Îãù, C, C++, ?¥ÏòÅÏ≤¥Ï†ú, ?åÏõ®?? FPGA, SoC, Ïª¥Ìì®??ÎπÑÏ†Ñ, Verilog, TCL, STP, Xilinx, RTL ?§Í≥Ñ, RTL ÏΩîÎî©","('verilog', 'O')"
"Git, Pytorch, Tensorflow, Perl, Python, ???¨Îãù, C, C++, ?¥ÏòÅÏ≤¥Ï†ú, ?åÏõ®?? FPGA, SoC, Ïª¥Ìì®??ÎπÑÏ†Ñ, Verilog, TCL, STP, Xilinx, RTL ?§Í≥Ñ, RTL ÏΩîÎî©","('tcl', 'O')"
"Git, Pytorch, Tensorflow, Perl, Python, ???¨Îãù, C, C++, ?¥ÏòÅÏ≤¥Ï†ú, ?åÏõ®?? FPGA, SoC, Ïª¥Ìì®??ÎπÑÏ†Ñ, Verilog, TCL, STP, Xilinx, RTL ?§Í≥Ñ, RTL ÏΩîÎî©","('stp', 'O')"
"Git, Pytorch, Tensorflow, Perl, Python, ???¨Îãù, C, C++, ?¥ÏòÅÏ≤¥Ï†ú, ?åÏõ®?? FPGA, SoC, Ïª¥Ìì®??ÎπÑÏ†Ñ, Verilog, TCL, STP, Xilinx, RTL ?§Í≥Ñ, RTL ÏΩîÎî©","('xilinx', 'O')"
"Git, Pytorch, Tensorflow, Perl, Python, ???¨Îãù, C, C++, ?¥ÏòÅÏ≤¥Ï†ú, ?åÏõ®?? FPGA, SoC, Ïª¥Ìì®??ÎπÑÏ†Ñ, Verilog, TCL, STP, Xilinx, RTL ?§Í≥Ñ, RTL ÏΩîÎî©","('rtl ?§Í≥Ñ', 'O')"
"Git, Pytorch, Tensorflow, Perl, Python, ???¨Îãù, C, C++, ?¥ÏòÅÏ≤¥Ï†ú, ?åÏõ®?? FPGA, SoC, Ïª¥Ìì®??ÎπÑÏ†Ñ, Verilog, TCL, STP, Xilinx, RTL ?§Í≥Ñ, RTL ÏΩîÎî©","('rtl ÏΩîÎî©', 'O')"
"TCP, DNS, DHCP, SSL, NAS, SMTP, VMware Server, VMware view","('tcp', 'O')"
"TCP, DNS, DHCP, SSL, NAS, SMTP, VMware Server, VMware view","('dns', 'O')"
"TCP, DNS, DHCP, SSL, NAS, SMTP, VMware Server, VMware view","('dhcp', 'O')"
"TCP, DNS, DHCP, SSL, NAS, SMTP, VMware Server, VMware view","('ssl', 'O')"
"TCP, DNS, DHCP, SSL, NAS, SMTP, VMware Server, VMware view","('nas', 'O')"
"TCP, DNS, DHCP, SSL, NAS, SMTP, VMware Server, VMware view","('smtp', 'O')"
"TCP, DNS, DHCP, SSL, NAS, SMTP, VMware Server, VMware view","('vmware server', 'O')"
"TCP, DNS, DHCP, SSL, NAS, SMTP, VMware Server, VMware view","('vmware view', 'O')"
