technicalTags,mapped_technicalTags
"GitLab, C#, SQL, WPF, WinForm, MSSQL","('wpf', 'B-FRAME')"
"GitLab, C#, SQL, WPF, WinForm, MSSQL","('winform', 'B-FRAME')"
"C / C++, Python, FPGA, Altium, ROS","('c / c++', 'B-LANG')"
"C / C++, Python, FPGA, Altium, ROS","('fpga', 'B-TOOL')"
"C / C++, Python, FPGA, Altium, ROS","('altium', 'B-TOOL')"
"C / C++, Python, FPGA, Altium, ROS","('ros', 'B-FRAME')"
"Azure, MySQL, C#, Java, JavaScript, AWS, PostgreSQL, Spring Boot, Restful API","('azure', 'B-TOOL')"
"Azure, MySQL, C#, Java, JavaScript, AWS, PostgreSQL, Spring Boot, Restful API","('restful api', 'B-FRAME')"
"Hadoop, Pytorch, Spark, Java, Python, Scala, SQL, AWS, Kubernetes, FastAPI","('sql', 'B-TOOL')"
"ERP, Linux, 서버, Windows 서버, 서버 관리","('erp', 'B-TOOL')"
"ERP, Linux, 서버, Windows 서버, 서버 관리","('linux', 'B-TOOL')"
"ERP, Linux, 서버, Windows 서버, 서버 관리","('서버', 'B-TOOL')"
"ERP, Linux, 서버, Windows 서버, 서버 관리","('windows 서버', 'B-TOOL')"
"ERP, Linux, 서버, Windows 서버, 서버 관리","('서버 관리', 'B-TOOL')"
"회로, 회로 설계, PADS, PCB 레이아웃 설계, 회로 테스트","('회로', 'B-TOOL')"
"회로, 회로 설계, PADS, PCB 레이아웃 설계, 회로 테스트","('회로 설계', 'B-TOOL')"
"회로, 회로 설계, PADS, PCB 레이아웃 설계, 회로 테스트","('pads', 'B-TOOL')"
"회로, 회로 설계, PADS, PCB 레이아웃 설계, 회로 테스트","('pcb 레이아웃 설계', 'B-TOOL')"
"회로, 회로 설계, PADS, PCB 레이아웃 설계, 회로 테스트","('회로 테스트', 'B-TOOL')"
"Linux, C / C++, HTML, 소프트웨어 개발, 개발, PADS","('linux', 'B-TOOL')"
"Linux, C / C++, HTML, 소프트웨어 개발, 개발, PADS","('c / c++', 'B-LANG')"
"Linux, C / C++, HTML, 소프트웨어 개발, 개발, PADS","('소프트웨어 개발', 'B-TOOL')"
"Linux, C / C++, HTML, 소프트웨어 개발, 개발, PADS","('개발', 'B-TOOL')"
"Linux, C / C++, HTML, 소프트웨어 개발, 개발, PADS","('pads', 'B-TOOL')"
"Unreal Engine, C#, C++, Unity3D","('unreal engine', 'B-FRAME')"
"Unreal Engine, C#, C++, Unity3D","('unity3d', 'B-FRAME')"
"Git, Pytorch, Tensorflow, Perl, Python, 딥 러닝, C, C++, 운영체제, 펌웨어, FPGA, SoC, 컴퓨터 비전, Verilog, TCL, STP, Xilinx, RTL 설계, RTL 코딩","('딥 러닝', 'B-FRAME')"
"Git, Pytorch, Tensorflow, Perl, Python, 딥 러닝, C, C++, 운영체제, 펌웨어, FPGA, SoC, 컴퓨터 비전, Verilog, TCL, STP, Xilinx, RTL 설계, RTL 코딩","('운영체제', 'B-TOOL')"
"Git, Pytorch, Tensorflow, Perl, Python, 딥 러닝, C, C++, 운영체제, 펌웨어, FPGA, SoC, 컴퓨터 비전, Verilog, TCL, STP, Xilinx, RTL 설계, RTL 코딩","('펌웨어', 'B-LIB')"
"Git, Pytorch, Tensorflow, Perl, Python, 딥 러닝, C, C++, 운영체제, 펌웨어, FPGA, SoC, 컴퓨터 비전, Verilog, TCL, STP, Xilinx, RTL 설계, RTL 코딩","('fpga', 'B-TOOL')"
"Git, Pytorch, Tensorflow, Perl, Python, 딥 러닝, C, C++, 운영체제, 펌웨어, FPGA, SoC, 컴퓨터 비전, Verilog, TCL, STP, Xilinx, RTL 설계, RTL 코딩","('soc', 'B-FRAME')"
"Git, Pytorch, Tensorflow, Perl, Python, 딥 러닝, C, C++, 운영체제, 펌웨어, FPGA, SoC, 컴퓨터 비전, Verilog, TCL, STP, Xilinx, RTL 설계, RTL 코딩","('컴퓨터 비전', 'B-FRAME')"
"Git, Pytorch, Tensorflow, Perl, Python, 딥 러닝, C, C++, 운영체제, 펌웨어, FPGA, SoC, 컴퓨터 비전, Verilog, TCL, STP, Xilinx, RTL 설계, RTL 코딩","('verilog', 'B-LANG')"
"Git, Pytorch, Tensorflow, Perl, Python, 딥 러닝, C, C++, 운영체제, 펌웨어, FPGA, SoC, 컴퓨터 비전, Verilog, TCL, STP, Xilinx, RTL 설계, RTL 코딩","('tcl', 'B-LANG')"
"Git, Pytorch, Tensorflow, Perl, Python, 딥 러닝, C, C++, 운영체제, 펌웨어, FPGA, SoC, 컴퓨터 비전, Verilog, TCL, STP, Xilinx, RTL 설계, RTL 코딩","('stp', 'B-TOOL')"
"Git, Pytorch, Tensorflow, Perl, Python, 딥 러닝, C, C++, 운영체제, 펌웨어, FPGA, SoC, 컴퓨터 비전, Verilog, TCL, STP, Xilinx, RTL 설계, RTL 코딩","('xilinx', 'B-TOOL')"
"Git, Pytorch, Tensorflow, Perl, Python, 딥 러닝, C, C++, 운영체제, 펌웨어, FPGA, SoC, 컴퓨터 비전, Verilog, TCL, STP, Xilinx, RTL 설계, RTL 코딩","('rtl 설계', 'B-LANG')"
"Git, Pytorch, Tensorflow, Perl, Python, 딥 러닝, C, C++, 운영체제, 펌웨어, FPGA, SoC, 컴퓨터 비전, Verilog, TCL, STP, Xilinx, RTL 설계, RTL 코딩","('rtl 코딩', 'B-LANG')"
"Azure, SQL, BI, Power BI, Tableau, AWS","('azure', 'B-TOOL')"
"Azure, SQL, BI, Power BI, Tableau, AWS","('sql', 'B-TOOL')"
"Azure, SQL, BI, Power BI, Tableau, AWS","('bi', 'B-LANG')"
"Azure, SQL, BI, Power BI, Tableau, AWS","('power bi', 'B-TOOL')"
"C#, C++, jQuery, OpenCV","('jquery', 'B-LIB')"
"Linux, C / C++, Python, C++","('linux', 'B-TOOL')"
"Linux, C / C++, Python, C++","('c / c++', 'B-LANG')"
"Linux, C, C++, Qt","('linux', 'B-TOOL')"
"Linux, C, C++, Qt","('qt', 'B-FRAME')"
"Git, Github, Linux, Python, SQL, NLP, AWS, Docker, ML","('linux', 'B-TOOL')"
"Git, Github, Linux, Python, SQL, NLP, AWS, Docker, ML","('sql', 'B-TOOL')"
"Git, Github, Linux, Python, SQL, NLP, AWS, Docker, ML","('nlp', 'B-LIB')"
"Git, Github, Linux, Python, SQL, NLP, AWS, Docker, ML","('ml', 'B-LANG')"
"Cisco, Cisco Wireless, Cisco VPN","('cisco', 'B-TOOL')"
"Cisco, Cisco Wireless, Cisco VPN","('cisco wireless', 'B-TOOL')"
"Cisco, Cisco Wireless, Cisco VPN","('cisco vpn', 'B-TOOL')"
"Azure, MySQL, React, Kotlin, AWS, Flutter","('azure', 'B-TOOL')"
"Azure, MySQL, React, Kotlin, AWS, Flutter","('flutter', 'B-FRAME')"
"Github, Linux, C / C++, Docker","('linux', 'B-TOOL')"
"Github, Linux, C / C++, Docker","('c / c++', 'B-LANG')"
"Git, Django, MongoDB, JavaScript, Python, Blockchain, AWS","('blockchain', 'B-TOOL')"
"Python, SQL, Tableau","('sql', 'B-TOOL')"
"iOS, ObjectiveC, Swift, MVVM, Xcode","('ios', 'B-TOOL')"
"iOS, ObjectiveC, Swift, MVVM, Xcode","('objectivec', 'B-LANG')"
"iOS, ObjectiveC, Swift, MVVM, Xcode","('mvvm', 'B-FRAME')"
"iOS, ObjectiveC, Swift, MVVM, Xcode","('xcode', 'B-TOOL')"
"Linux, React, Java, JavaScript, Python, React Native","('linux', 'B-TOOL')"
"회로, 회로 설계, PCB 디자인, PCB 레이아웃 설계, Fusion360","('회로', 'B-TOOL')"
"회로, 회로 설계, PCB 디자인, PCB 레이아웃 설계, Fusion360","('회로 설계', 'B-FRAME')"
"회로, 회로 설계, PCB 디자인, PCB 레이아웃 설계, Fusion360","('pcb 디자인', 'B-TOOL')"
"회로, 회로 설계, PCB 디자인, PCB 레이아웃 설계, Fusion360","('pcb 레이아웃 설계', 'B-TOOL')"
"회로, 회로 설계, PCB 디자인, PCB 레이아웃 설계, Fusion360","('fusion360', 'B-TOOL')"
QA 엔지니어링,"('qa 엔지니어링', 'B-TOOL')"
"React, CSS, HTML, JavaScript, TypeScript, ES6, Redux","('es6', 'B-LANG')"
"AWS, DevOps, Kubernetes","('devops', 'B-FRAME')"
"Hadoop, MySQL, Oracle, Spark, Java, JavaScript, Python, Swift, C, C++, jQuery, HTML5, HP, Spring Framework, MFC, Spring Boot, Redux","('jquery', 'B-LIB')"
"Hadoop, MySQL, Oracle, Spark, Java, JavaScript, Python, Swift, C, C++, jQuery, HTML5, HP, Spring Framework, MFC, Spring Boot, Redux","('html5', 'B-LANG')"
"Hadoop, MySQL, Oracle, Spark, Java, JavaScript, Python, Swift, C, C++, jQuery, HTML5, HP, Spring Framework, MFC, Spring Boot, Redux","('hp', 'B-TOOL')"
"Hadoop, MySQL, Oracle, Spark, Java, JavaScript, Python, Swift, C, C++, jQuery, HTML5, HP, Spring Framework, MFC, Spring Boot, Redux","('spring framework', 'B-FRAME')"
"Hadoop, MySQL, Oracle, Spark, Java, JavaScript, Python, Swift, C, C++, jQuery, HTML5, HP, Spring Framework, MFC, Spring Boot, Redux","('mfc', 'B-FRAME')"
"보안, 서버 관리, ISO 27001, 리눅스 서버, Terraform","('보안', 'B-FRAME')"
"보안, 서버 관리, ISO 27001, 리눅스 서버, Terraform","('서버 관리', 'B-TOOL')"
"보안, 서버 관리, ISO 27001, 리눅스 서버, Terraform","('iso 27001', 'B-TOOL')"
"보안, 서버 관리, ISO 27001, 리눅스 서버, Terraform","('리눅스 서버', 'B-TOOL')"
"BitBucket, Git, JIRA, Pytorch, Tensorflow, Python, C++, SVN, CUDA, OpenCV, Notion","('svn', 'B-TOOL')"
"BitBucket, Git, JIRA, Pytorch, Tensorflow, Python, C++, SVN, CUDA, OpenCV, Notion","('cuda', 'B-TOOL')"
"Git, Linux, JavaScript, Python, SQL, AWS, Golang, Kubernetes","('linux', 'B-TOOL')"
"Git, Linux, JavaScript, Python, SQL, AWS, Golang, Kubernetes","('sql', 'B-TOOL')"
Cisco,"('cisco', 'B-TOOL')"
"Java, Spring Framework","('spring framework', 'B-FRAME')"
"BitBucket, Confluence, Git, JIRA, MATLAB, C#, C++, Visual Studio, 초음파, 광학, TeamCity, 의료 영상, 알고리즘 개발, Qt, CUDA, OpenCV, 3D 시각화, 광학 현미경","('visual studio', 'B-TOOL')"
"BitBucket, Confluence, Git, JIRA, MATLAB, C#, C++, Visual Studio, 초음파, 광학, TeamCity, 의료 영상, 알고리즘 개발, Qt, CUDA, OpenCV, 3D 시각화, 광학 현미경","('초음파', 'O\n    - B-TOOL')"
"BitBucket, Confluence, Git, JIRA, MATLAB, C#, C++, Visual Studio, 초음파, 광학, TeamCity, 의료 영상, 알고리즘 개발, Qt, CUDA, OpenCV, 3D 시각화, 광학 현미경","('광학', 'B-TOOL')"
"BitBucket, Confluence, Git, JIRA, MATLAB, C#, C++, Visual Studio, 초음파, 광학, TeamCity, 의료 영상, 알고리즘 개발, Qt, CUDA, OpenCV, 3D 시각화, 광학 현미경","('teamcity', 'B-TOOL')"
"BitBucket, Confluence, Git, JIRA, MATLAB, C#, C++, Visual Studio, 초음파, 광학, TeamCity, 의료 영상, 알고리즘 개발, Qt, CUDA, OpenCV, 3D 시각화, 광학 현미경","('의료 영상', 'B-LIB')"
"BitBucket, Confluence, Git, JIRA, MATLAB, C#, C++, Visual Studio, 초음파, 광학, TeamCity, 의료 영상, 알고리즘 개발, Qt, CUDA, OpenCV, 3D 시각화, 광학 현미경","('알고리즘 개발', 'B-LANG')"
"BitBucket, Confluence, Git, JIRA, MATLAB, C#, C++, Visual Studio, 초음파, 광학, TeamCity, 의료 영상, 알고리즘 개발, Qt, CUDA, OpenCV, 3D 시각화, 광학 현미경","('qt', 'B-FRAME')"
"BitBucket, Confluence, Git, JIRA, MATLAB, C#, C++, Visual Studio, 초음파, 광학, TeamCity, 의료 영상, 알고리즘 개발, Qt, CUDA, OpenCV, 3D 시각화, 광학 현미경","('cuda', 'B-TOOL')"
"BitBucket, Confluence, Git, JIRA, MATLAB, C#, C++, Visual Studio, 초음파, 광학, TeamCity, 의료 영상, 알고리즘 개발, Qt, CUDA, OpenCV, 3D 시각화, 광학 현미경","('3d 시각화', 'B-TOOL')"
"BitBucket, Confluence, Git, JIRA, MATLAB, C#, C++, Visual Studio, 초음파, 광학, TeamCity, 의료 영상, 알고리즘 개발, Qt, CUDA, OpenCV, 3D 시각화, 광학 현미경","('광학 현미경', 'B-TOOL')"
"Django, MySQL, Scikit-Learn, Tensorflow, SQL, AWS, Docker, Ubuntu, NumPy","('sql', 'B-TOOL')"
"Django, MySQL, Scikit-Learn, Tensorflow, SQL, AWS, Docker, Ubuntu, NumPy","('ubuntu', 'B-TOOL')"
"Git, Java, Rust, AWS, Go, Spring Framework","('spring framework', 'B-FRAME')"
"ObjectiveC, Swift, C++","('objectivec', 'B-LANG')"
"Azure, AWS, GCP","('azure', 'B-TOOL')"
"Node.js, NodeJS, React Native","('node.js', 'B-FRAME')"
"Linux, C, C++, 펌웨어, 임베디드 소프트웨어, FPGA, SoC, LTE, RTOS, Xilinx","('linux', 'B-TOOL')"
"Linux, C, C++, 펌웨어, 임베디드 소프트웨어, FPGA, SoC, LTE, RTOS, Xilinx","('펌웨어', 'B-LIB')"
"Linux, C, C++, 펌웨어, 임베디드 소프트웨어, FPGA, SoC, LTE, RTOS, Xilinx","('임베디드 소프트웨어', 'B-LANG')"
"Linux, C, C++, 펌웨어, 임베디드 소프트웨어, FPGA, SoC, LTE, RTOS, Xilinx","('fpga', 'B-TOOL')"
"Linux, C, C++, 펌웨어, 임베디드 소프트웨어, FPGA, SoC, LTE, RTOS, Xilinx","('soc', 'B-FRAME')"
"Linux, C, C++, 펌웨어, 임베디드 소프트웨어, FPGA, SoC, LTE, RTOS, Xilinx","('lte', 'B-TOOL')"
"Linux, C, C++, 펌웨어, 임베디드 소프트웨어, FPGA, SoC, LTE, RTOS, Xilinx","('rtos', 'B-FRAME')"
"Linux, C, C++, 펌웨어, 임베디드 소프트웨어, FPGA, SoC, LTE, RTOS, Xilinx","('xilinx', 'B-TOOL')"
"C++, ANSYS, CUDA, OpenFOAM, ANSYS Fluent","('ansys', 'B-TOOL')"
"C++, ANSYS, CUDA, OpenFOAM, ANSYS Fluent","('cuda', 'B-LIB')"
"C++, ANSYS, CUDA, OpenFOAM, ANSYS Fluent","('openfoam', 'B-FRAME')"
"C++, ANSYS, CUDA, OpenFOAM, ANSYS Fluent","('ansys fluent', 'B-TOOL')"
"WebGL, 3D 그래픽","('webgl', 'B-LIB')"
"WebGL, 3D 그래픽","('3d 그래픽', 'B-LIB')"
"iOS, Kotlin, Python, Scala, SQL, AWS, Spring Framework, GCP, React.js, React Native","('ios', 'B-TOOL')"
"iOS, Kotlin, Python, Scala, SQL, AWS, Spring Framework, GCP, React.js, React Native","('sql', 'B-TOOL')"
"iOS, Kotlin, Python, Scala, SQL, AWS, Spring Framework, GCP, React.js, React Native","('spring framework', 'B-FRAME')"
"iOS, Kotlin, Python, Scala, SQL, AWS, Spring Framework, GCP, React.js, React Native","('react.js', 'B-FRAME')"
"Node.js, Python, AWS","('node.js', 'B-FRAME')"
"Git, Github, Linux, AWS, Jenkins, Kubernetes","('linux', 'B-TOOL')"
"Git, Linux, Pytorch, React, Tensorflow, Python, R, SQL, Docker","('linux', 'B-TOOL')"
"Git, Linux, Pytorch, React, Tensorflow, Python, R, SQL, Docker","('sql', 'B-TOOL')"
"Git, Slack, Android, Linux, C++, Docker, Flutter, Notion, Dart","('android', 'B-FRAME')"
"Git, Slack, Android, Linux, C++, Docker, Flutter, Notion, Dart","('linux', 'B-TOOL')"
"Git, Slack, Android, Linux, C++, Docker, Flutter, Notion, Dart","('flutter', 'B-FRAME')"
"Git, Azure, MySQL, Python, AWS, PostgreSQL","('azure', 'B-TOOL')"
"Linux, C / C++, JavaScript, AWS, C++","('linux', 'B-TOOL')"
"Linux, C / C++, JavaScript, AWS, C++","('c / c++', 'B-LANG')"
"Java, Python, SQL, AWS, Go, Docker, Spring Framework, MPEG, Kubernetes","('sql', 'B-TOOL')"
"Java, Python, SQL, AWS, Go, Docker, Spring Framework, MPEG, Kubernetes","('spring framework', 'B-FRAME')"
"Java, Python, SQL, AWS, Go, Docker, Spring Framework, MPEG, Kubernetes","('mpeg', 'B-LIB')"
"Java, Kotlin, Python, NoSQL","('nosql', 'B-TOOL')"
"Unreal Engine, C++","('unreal engine', 'B-FRAME')"
"Git, Java, Rust, AWS, Go, Spring Framework","('spring framework', 'B-FRAME')"
"Python, NLP, C++","('nlp', 'B-LIB')"
"Python, C++, ROS","('ros', 'B-FRAME')"
"Git, Java, Rust, AWS, Go, Spring Framework","('spring framework', 'B-FRAME')"
"Pytorch, Scikit-Learn, 딥 러닝, 알고리즘 개발, EDA, ML","('딥 러닝', 'B-FRAME')"
"Pytorch, Scikit-Learn, 딥 러닝, 알고리즘 개발, EDA, ML","('알고리즘 개발', 'B-LANG')"
"Pytorch, Scikit-Learn, 딥 러닝, 알고리즘 개발, EDA, ML","('eda', 'B-LANG')"
"Pytorch, Scikit-Learn, 딥 러닝, 알고리즘 개발, EDA, ML","('ml', 'B-LANG')"
"AWS, SAN, DNS, CISSP, CCNP, CCIE, SDN, DNS 관리","('san', 'B-TOOL')"
"AWS, SAN, DNS, CISSP, CCNP, CCIE, SDN, DNS 관리","('dns', 'B-TOOL')"
"AWS, SAN, DNS, CISSP, CCNP, CCIE, SDN, DNS 관리","('cissp', 'B-TOOL')"
"AWS, SAN, DNS, CISSP, CCNP, CCIE, SDN, DNS 관리","('ccnp', 'B-TOOL')"
"AWS, SAN, DNS, CISSP, CCNP, CCIE, SDN, DNS 관리","('ccie', 'B-TOOL')"
"AWS, SAN, DNS, CISSP, CCNP, CCIE, SDN, DNS 관리","('sdn', 'B-FRAME')"
"AWS, SAN, DNS, CISSP, CCNP, CCIE, SDN, DNS 관리","('dns 관리', 'B-TOOL')"
"Java, Spring Framework","('spring framework', 'B-FRAME')"
"C / C++, Rust, Go, Golang","('c / c++', 'B-LANG')"
"Git, iOS, Python, AWS","('ios', 'B-TOOL')"
"Github, iOS, Python, Docker","('ios', 'B-TOOL')"
"SQL, SOX (404), Access 데이터베이스","('sql', 'B-TOOL')"
"SQL, SOX (404), Access 데이터베이스","('sox (404)', 'B-TOOL')"
"SQL, SOX (404), Access 데이터베이스","('access 데이터베이스', 'B-TOOL')"
"Oracle, React, Java, JavaScript, HTML5, CSS3, PostgreSQL, Spring Framework, Spring Boot, ES6, Restful API","('html5', 'B-LANG')"
"Oracle, React, Java, JavaScript, HTML5, CSS3, PostgreSQL, Spring Framework, Spring Boot, ES6, Restful API","('css3', 'B-LIB')"
"Oracle, React, Java, JavaScript, HTML5, CSS3, PostgreSQL, Spring Framework, Spring Boot, ES6, Restful API","('spring framework', 'B-FRAME')"
"Oracle, React, Java, JavaScript, HTML5, CSS3, PostgreSQL, Spring Framework, Spring Boot, ES6, Restful API","('es6', 'B-LANG')"
"Oracle, React, Java, JavaScript, HTML5, CSS3, PostgreSQL, Spring Framework, Spring Boot, ES6, Restful API","('restful api', 'B-FRAME')"
"MySQL, React, JavaScript, Node.js, Python, AWS, PostgreSQL, GCP, Vue.JS","('node.js', 'B-FRAME')"
"MySQL, React, JavaScript, Node.js, Python, AWS, PostgreSQL, GCP, Vue.JS","('vue.js', 'B-FRAME')"
"Git, Github, C / C++, C++","('c / c++', 'B-LANG')"
"Node.js, Go, Pyxis","('node.js', 'B-FRAME')"
"Node.js, Go, Pyxis","('pyxis', 'B-TOOL')"
"Git, Python, Power BI, 데이터 분석, ETL, Powershell, SSIS, MSSQL","('power bi', 'B-TOOL')"
"Git, Python, Power BI, 데이터 분석, ETL, Powershell, SSIS, MSSQL","('데이터 분석', 'B-TOOL')"
"Git, Python, Power BI, 데이터 분석, ETL, Powershell, SSIS, MSSQL","('etl', 'B-TOOL')"
"Git, Python, Power BI, 데이터 분석, ETL, Powershell, SSIS, MSSQL","('powershell', 'B-TOOL')"
"Git, Python, Power BI, 데이터 분석, ETL, Powershell, SSIS, MSSQL","('ssis', 'B-TOOL')"
"Linux, Java, JavaScript, Node.js, PHP, Python, AWS, Laravel, Spring Boot, Vue.JS","('linux', 'B-TOOL')"
"Linux, Java, JavaScript, Node.js, PHP, Python, AWS, Laravel, Spring Boot, Vue.JS","('node.js', 'B-FRAME')"
"Linux, Java, JavaScript, Node.js, PHP, Python, AWS, Laravel, Spring Boot, Vue.JS","('vue.js', 'B-FRAME')"
"Git, Linux, JavaScript, Python, SQL, TypeScript, AWS","('linux', 'B-TOOL')"
"Git, Linux, JavaScript, Python, SQL, TypeScript, AWS","('sql', 'B-TOOL')"
"HCI, Active Directory, VDI, VMware Server, VMware Infrastructure, VMware view","('hci', 'B-FRAME')"
"HCI, Active Directory, VDI, VMware Server, VMware Infrastructure, VMware view","('active directory', 'B-TOOL')"
"HCI, Active Directory, VDI, VMware Server, VMware Infrastructure, VMware view","('vdi', 'B-TOOL')"
"HCI, Active Directory, VDI, VMware Server, VMware Infrastructure, VMware view","('vmware server', 'B-TOOL')"
"HCI, Active Directory, VDI, VMware Server, VMware Infrastructure, VMware view","('vmware infrastructure', 'B-TOOL')"
"HCI, Active Directory, VDI, VMware Server, VMware Infrastructure, VMware view","('vmware view', 'B-TOOL')"
"C / C++, Python","('c / c++', 'B-LANG')"
"C#, Python, C++, WPF","('wpf', 'B-FRAME')"
"JIRA, MySQL, Python, Shell, SQL, AWS, PostgreSQL, GCP","('shell', 'B-TOOL')"
"JIRA, MySQL, Python, Shell, SQL, AWS, PostgreSQL, GCP","('sql', 'B-TOOL')"
"Git, Node.js, C, C++, Bash, Shell Scripting","('node.js', 'B-FRAME')"
"Git, Node.js, C, C++, Bash, Shell Scripting","('shell scripting', 'B-LANG')"
"제품 품질, 장비 유지 보수, 공정 관리, 기술 개발, 잉크젯","('제품 품질', 'O-TERM')"
"제품 품질, 장비 유지 보수, 공정 관리, 기술 개발, 잉크젯","('장비 유지 보수', 'O-TOOL')"
"제품 품질, 장비 유지 보수, 공정 관리, 기술 개발, 잉크젯","('공정 관리', 'B-FRAME')"
"제품 품질, 장비 유지 보수, 공정 관리, 기술 개발, 잉크젯","('기술 개발', 'B-TOOL')"
"제품 품질, 장비 유지 보수, 공정 관리, 기술 개발, 잉크젯","('잉크젯', 'B-TOOL')"
"Rust, Blockchain, C, Go, C++, Golang, Kubernetes","('blockchain', 'B-TOOL')"
"Node.js, Embedded Linux","('node.js', 'B-FRAME')"
"Node.js, Embedded Linux","('embedded linux', 'B-FRAME')"
"SAP, ABAP","('sap', 'B-TOOL')"
"Git, C#, C++, Qt, OpenCV","('qt', 'B-FRAME')"
"방화벽, 스위치, 라우터, 네트워크 인프라, VLAN, NAT, GPU, VRRP, 네트워크 설치","('방화벽', 'B-TOOL')"
"방화벽, 스위치, 라우터, 네트워크 인프라, VLAN, NAT, GPU, VRRP, 네트워크 설치","('스위치', 'B-TOOL')"
"방화벽, 스위치, 라우터, 네트워크 인프라, VLAN, NAT, GPU, VRRP, 네트워크 설치","('라우터', 'B-TOOL')"
"방화벽, 스위치, 라우터, 네트워크 인프라, VLAN, NAT, GPU, VRRP, 네트워크 설치","('네트워크 인프라', 'B-TOOL')"
"방화벽, 스위치, 라우터, 네트워크 인프라, VLAN, NAT, GPU, VRRP, 네트워크 설치","('vlan', 'B-TOOL')"
"방화벽, 스위치, 라우터, 네트워크 인프라, VLAN, NAT, GPU, VRRP, 네트워크 설치","('nat', 'B-TOOL')"
"방화벽, 스위치, 라우터, 네트워크 인프라, VLAN, NAT, GPU, VRRP, 네트워크 설치","('gpu', 'B-TOOL')"
"방화벽, 스위치, 라우터, 네트워크 인프라, VLAN, NAT, GPU, VRRP, 네트워크 설치","('vrrp', 'B-FRAME')"
"방화벽, 스위치, 라우터, 네트워크 인프라, VLAN, NAT, GPU, VRRP, 네트워크 설치","('네트워크 설치', 'B-TOOL')"
"Git, Java, JavaScript, PHP, AWS, CodeIgniter, Vue.JS","('vue.js', 'B-FRAME')"
"영상, 카메라, 알고리즘 개발","('영상', 'B-LIB')"
"영상, 카메라, 알고리즘 개발","('카메라', 'B-TOOL')"
"영상, 카메라, 알고리즘 개발","('알고리즘 개발', 'B-LANG')"
"Python, Rust, TypeScript, Go, C++, IDS, IPS, Kubernetes","('ids', 'B-TOOL')"
"Python, Rust, TypeScript, Go, C++, IDS, IPS, Kubernetes","('ips', 'B-TOOL')"
"React, CSS, TypeScript, HTML5, React.js, Redux","('html5', 'B-LANG')"
"React, CSS, TypeScript, HTML5, React.js, Redux","('react.js', 'B-FRAME')"
"C / C++, Python","('c / c++', 'B-LANG')"
"ERP, ERP 소프트웨어, ABAP, ERP 구현","('erp', 'B-TOOL')"
"ERP, ERP 소프트웨어, ABAP, ERP 구현","('erp 소프트웨어', 'B-TOOL')"
"ERP, ERP 소프트웨어, ABAP, ERP 구현","('erp 구현', 'B-TOOL')"
"Git, Android, ExpressJS, iOS, TypeScript, Scrum, Agile, AWS, Android Studio, IntelliJ IDEA, Visual Studio Code, Flutter, Notion","('android', 'B-FRAME')"
"Git, Android, ExpressJS, iOS, TypeScript, Scrum, Agile, AWS, Android Studio, IntelliJ IDEA, Visual Studio Code, Flutter, Notion","('ios', 'B-TOOL')"
"Git, Android, ExpressJS, iOS, TypeScript, Scrum, Agile, AWS, Android Studio, IntelliJ IDEA, Visual Studio Code, Flutter, Notion","('scrum', 'B-FRAME')"
"Git, Android, ExpressJS, iOS, TypeScript, Scrum, Agile, AWS, Android Studio, IntelliJ IDEA, Visual Studio Code, Flutter, Notion","('agile', 'B-FRAME')"
"Git, Android, ExpressJS, iOS, TypeScript, Scrum, Agile, AWS, Android Studio, IntelliJ IDEA, Visual Studio Code, Flutter, Notion","('android studio', 'B-TOOL')"
"Git, Android, ExpressJS, iOS, TypeScript, Scrum, Agile, AWS, Android Studio, IntelliJ IDEA, Visual Studio Code, Flutter, Notion","('intellij idea', 'B-TOOL')"
"Git, Android, ExpressJS, iOS, TypeScript, Scrum, Agile, AWS, Android Studio, IntelliJ IDEA, Visual Studio Code, Flutter, Notion","('visual studio code', 'B-TOOL')"
"Git, Android, ExpressJS, iOS, TypeScript, Scrum, Agile, AWS, Android Studio, IntelliJ IDEA, Visual Studio Code, Flutter, Notion","('flutter', 'B-FRAME')"
"품질 관리, QA 엔지니어링","('품질 관리', 'B-TOOL')"
"품질 관리, QA 엔지니어링","('qa 엔지니어링', 'B-TOOL')"
"Github, Linux, MySQL, HTML, JavaScript, PHP, Python, AWS, Docker","('linux', 'B-TOOL')"
"펌웨어, 임베디드 시스템","('펌웨어', 'B-LIB')"
"펌웨어, 임베디드 시스템","('임베디드 시스템', 'B-FRAME')"
"Linux, Pytorch, Tensorflow, Shell, Docker","('linux', 'B-TOOL')"
"Linux, Pytorch, Tensorflow, Shell, Docker","('shell', 'B-TOOL')"
"Github, Linux, C / C++, DevOps, Docker, Kubernetes","('linux', 'B-TOOL')"
"Github, Linux, C / C++, DevOps, Docker, Kubernetes","('c / c++', 'B-LANG')"
"Github, Linux, C / C++, DevOps, Docker, Kubernetes","('devops', 'B-FRAME')"
"React, Web Socket, JavaScript, TypeScript, WebRTC","('web socket', 'B-FRAME')"
"React, Web Socket, JavaScript, TypeScript, WebRTC","('webrtc', 'B-FRAME')"
"MongoDB, Java, AWS, Go, API, Spring Framework, Golang, Spring Boot, Kubernetes","('api', 'B-TOOL')"
"MongoDB, Java, AWS, Go, API, Spring Framework, Golang, Spring Boot, Kubernetes","('spring framework', 'B-FRAME')"
"Git, Github, Linux, C / C++, C++","('linux', 'B-TOOL')"
