technicalTags,mapped_technicalTags
"JIRA, Slack, React, TypeScript, API, React Native, Notion, Next.js","('notion', 'B-TOOL')"
"JIRA, Slack, React, TypeScript, API, React Native, Notion, Next.js","('next.js', 'O')"
"Github, React, JavaScript, Node.js, Python, SQL, Docker, PostgreSQL, Next.js, Nest.js","('github', 'B-TOOL')"
"Github, React, JavaScript, Node.js, Python, SQL, Docker, PostgreSQL, Next.js, Nest.js","('react', 'B-LIB')"
"Github, React, JavaScript, Node.js, Python, SQL, Docker, PostgreSQL, Next.js, Nest.js","('javascript', 'B-LANG')"
"Github, React, JavaScript, Node.js, Python, SQL, Docker, PostgreSQL, Next.js, Nest.js","('node.js', 'O')"
"Github, React, JavaScript, Node.js, Python, SQL, Docker, PostgreSQL, Next.js, Nest.js","('python', 'B-LANG')"
"Github, React, JavaScript, Node.js, Python, SQL, Docker, PostgreSQL, Next.js, Nest.js","('sql', 'O')"
"Github, React, JavaScript, Node.js, Python, SQL, Docker, PostgreSQL, Next.js, Nest.js","('docker', 'B-TOOL')"
"Github, React, JavaScript, Node.js, Python, SQL, Docker, PostgreSQL, Next.js, Nest.js","('postgresql', 'B-TOOL')"
"Github, React, JavaScript, Node.js, Python, SQL, Docker, PostgreSQL, Next.js, Nest.js","('next.js', 'O')"
"Github, React, JavaScript, Node.js, Python, SQL, Docker, PostgreSQL, Next.js, Nest.js","('nest.js', 'O')"
"React, AWS, Redux, Vue.JS, Angular","('react', 'B-LIB')"
"React, AWS, Redux, Vue.JS, Angular","('aws', 'B-TOOL')"
"React, AWS, Redux, Vue.JS, Angular","('redux', 'B-LIB')"
"React, AWS, Redux, Vue.JS, Angular","('vue.js', 'O')"
"React, AWS, Redux, Vue.JS, Angular","('angular', 'B-FRAME')"
"Github, AWS, Docker","('github', 'B-TOOL')"
"Github, AWS, Docker","('aws', 'B-TOOL')"
"Github, AWS, Docker","('docker', 'B-TOOL')"
"Linux, Active Directory, WSUS","('linux', 'O')"
"Linux, Active Directory, WSUS","('active directory', 'O')"
"Linux, Active Directory, WSUS","('wsus', 'O')"
"C / C++, AWS, C++","('c / c++', 'O')"
"C / C++, AWS, C++","('aws', 'B-TOOL')"
"C / C++, AWS, C++","('c++', 'B-LANG')"
"MySQL, Pytorch, Redis, Node.js, Python, Docker, ElasticSearch, ES6, Kubernetes, Apache Airflow","('mysql', 'B-TOOL')"
"MySQL, Pytorch, Redis, Node.js, Python, Docker, ElasticSearch, ES6, Kubernetes, Apache Airflow","('pytorch', 'B-LIB')"
"MySQL, Pytorch, Redis, Node.js, Python, Docker, ElasticSearch, ES6, Kubernetes, Apache Airflow","('redis', 'B-TOOL')"
"MySQL, Pytorch, Redis, Node.js, Python, Docker, ElasticSearch, ES6, Kubernetes, Apache Airflow","('node.js', 'O')"
"MySQL, Pytorch, Redis, Node.js, Python, Docker, ElasticSearch, ES6, Kubernetes, Apache Airflow","('python', 'B-LANG')"
"MySQL, Pytorch, Redis, Node.js, Python, Docker, ElasticSearch, ES6, Kubernetes, Apache Airflow","('docker', 'B-TOOL')"
"MySQL, Pytorch, Redis, Node.js, Python, Docker, ElasticSearch, ES6, Kubernetes, Apache Airflow","('elasticsearch', 'B-TOOL')"
"MySQL, Pytorch, Redis, Node.js, Python, Docker, ElasticSearch, ES6, Kubernetes, Apache Airflow","('es6', 'O')"
"MySQL, Pytorch, Redis, Node.js, Python, Docker, ElasticSearch, ES6, Kubernetes, Apache Airflow","('kubernetes', 'B-TOOL')"
"MySQL, Pytorch, Redis, Node.js, Python, Docker, ElasticSearch, ES6, Kubernetes, Apache Airflow","('apache airflow', 'O')"
Verilog,"('verilog', 'O')"
"C, C++, CAN, SPI, I2C","('c', 'B-LANG')"
"C, C++, CAN, SPI, I2C","('c++', 'B-LANG')"
"C, C++, CAN, SPI, I2C","('can', 'O')"
"C, C++, CAN, SPI, I2C","('spi', 'O')"
"C, C++, CAN, SPI, I2C","('i2c', 'O')"
".NET, React, TypeScript, Docker, PostgreSQL, GIS","('.net', 'O')"
".NET, React, TypeScript, Docker, PostgreSQL, GIS","('react', 'B-LIB')"
".NET, React, TypeScript, Docker, PostgreSQL, GIS","('typescript', 'B-LANG')"
".NET, React, TypeScript, Docker, PostgreSQL, GIS","('docker', 'B-TOOL')"
".NET, React, TypeScript, Docker, PostgreSQL, GIS","('postgresql', 'B-TOOL')"
".NET, React, TypeScript, Docker, PostgreSQL, GIS","('gis', 'O')"
"Android, iOS","('android', 'O')"
"Android, iOS","('ios', 'O')"
"Redis, Java, AWS, Spring Boot","('redis', 'B-TOOL')"
"Redis, Java, AWS, Spring Boot","('java', 'B-LANG')"
"Redis, Java, AWS, Spring Boot","('aws', 'B-TOOL')"
"Redis, Java, AWS, Spring Boot","('spring boot', 'B-FRAME')"
Node.js,"('node.js', 'O')"
"Linux, Python, Rust, Go, VM웨어, 가상화, Docker, 클라우드 컴퓨팅, GPU, Xen, Kubernetes","('linux', 'O')"
"Linux, Python, Rust, Go, VM웨어, 가상화, Docker, 클라우드 컴퓨팅, GPU, Xen, Kubernetes","('python', 'B-LANG')"
"Linux, Python, Rust, Go, VM웨어, 가상화, Docker, 클라우드 컴퓨팅, GPU, Xen, Kubernetes","('rust', 'B-LANG')"
"Linux, Python, Rust, Go, VM웨어, 가상화, Docker, 클라우드 컴퓨팅, GPU, Xen, Kubernetes","('go', 'B-LANG')"
"Linux, Python, Rust, Go, VM웨어, 가상화, Docker, 클라우드 컴퓨팅, GPU, Xen, Kubernetes","('vm웨어', 'O')"
"Linux, Python, Rust, Go, VM웨어, 가상화, Docker, 클라우드 컴퓨팅, GPU, Xen, Kubernetes","('가상화', 'O')"
"Linux, Python, Rust, Go, VM웨어, 가상화, Docker, 클라우드 컴퓨팅, GPU, Xen, Kubernetes","('docker', 'B-TOOL')"
"Linux, Python, Rust, Go, VM웨어, 가상화, Docker, 클라우드 컴퓨팅, GPU, Xen, Kubernetes","('클라우드 컴퓨팅', 'O')"
"Linux, Python, Rust, Go, VM웨어, 가상화, Docker, 클라우드 컴퓨팅, GPU, Xen, Kubernetes","('gpu', 'O')"
"Linux, Python, Rust, Go, VM웨어, 가상화, Docker, 클라우드 컴퓨팅, GPU, Xen, Kubernetes","('xen', 'O')"
"Linux, Python, Rust, Go, VM웨어, 가상화, Docker, 클라우드 컴퓨팅, GPU, Xen, Kubernetes","('kubernetes', 'B-TOOL')"
"Embedded Linux, Embedded C","('embedded linux', 'O')"
"Embedded Linux, Embedded C","('embedded c', 'O')"
"Python, NLP, C++","('python', 'B-LANG')"
"Python, NLP, C++","('nlp', 'O')"
"Python, NLP, C++","('c++', 'B-LANG')"
"Confluence, Git, JIRA, Slack, MySQL, Redis, Java, JavaScript, Jenkins, Nginx, Spring Boot","('confluence', 'B-TOOL')"
"Confluence, Git, JIRA, Slack, MySQL, Redis, Java, JavaScript, Jenkins, Nginx, Spring Boot","('git', 'B-TOOL')"
"Confluence, Git, JIRA, Slack, MySQL, Redis, Java, JavaScript, Jenkins, Nginx, Spring Boot","('jira', 'B-TOOL')"
"Confluence, Git, JIRA, Slack, MySQL, Redis, Java, JavaScript, Jenkins, Nginx, Spring Boot","('slack', 'B-TOOL')"
"Confluence, Git, JIRA, Slack, MySQL, Redis, Java, JavaScript, Jenkins, Nginx, Spring Boot","('mysql', 'B-TOOL')"
"Confluence, Git, JIRA, Slack, MySQL, Redis, Java, JavaScript, Jenkins, Nginx, Spring Boot","('redis', 'B-TOOL')"
"Confluence, Git, JIRA, Slack, MySQL, Redis, Java, JavaScript, Jenkins, Nginx, Spring Boot","('java', 'B-LANG')"
"Confluence, Git, JIRA, Slack, MySQL, Redis, Java, JavaScript, Jenkins, Nginx, Spring Boot","('javascript', 'B-LANG')"
"Confluence, Git, JIRA, Slack, MySQL, Redis, Java, JavaScript, Jenkins, Nginx, Spring Boot","('jenkins', 'B-TOOL')"
"Confluence, Git, JIRA, Slack, MySQL, Redis, Java, JavaScript, Jenkins, Nginx, Spring Boot","('nginx', 'O')"
"Confluence, Git, JIRA, Slack, MySQL, Redis, Java, JavaScript, Jenkins, Nginx, Spring Boot","('spring boot', 'B-FRAME')"
"React, TypeScript, React Native, WebRTC","('react', 'B-LIB')"
"React, TypeScript, React Native, WebRTC","('typescript', 'B-LANG')"
"React, TypeScript, React Native, WebRTC","('react native', 'B-FRAME')"
"React, TypeScript, React Native, WebRTC","('webrtc', 'O')"
"Go, C++","('go', 'B-LANG')"
"Go, C++","('c++', 'B-LANG')"
"Git, Github, Linux, Python, Docker","('git', 'B-TOOL')"
"Git, Github, Linux, Python, Docker","('github', 'B-TOOL')"
"Git, Github, Linux, Python, Docker","('linux', 'O')"
"Git, Github, Linux, Python, Docker","('python', 'B-LANG')"
"Git, Github, Linux, Python, Docker","('docker', 'B-TOOL')"
"JavaScript, Python, SQL, Docker","('javascript', 'B-LANG')"
"JavaScript, Python, SQL, Docker","('python', 'B-LANG')"
"JavaScript, Python, SQL, Docker","('sql', 'O')"
"JavaScript, Python, SQL, Docker","('docker', 'B-TOOL')"
Java,"('java', 'B-LANG')"
"Kotlin, AWS, Spring Framework, JPA","('kotlin', 'B-LANG')"
"Kotlin, AWS, Spring Framework, JPA","('aws', 'B-TOOL')"
"Kotlin, AWS, Spring Framework, JPA","('spring framework', 'O')"
"Kotlin, AWS, Spring Framework, JPA","('jpa', 'O')"
"MySQL, Python, SQL, AWS","('mysql', 'B-TOOL')"
"MySQL, Python, SQL, AWS","('python', 'B-LANG')"
"MySQL, Python, SQL, AWS","('sql', 'O')"
"MySQL, Python, SQL, AWS","('aws', 'B-TOOL')"
"CAN, SPI, USB, I2C, Altium, ORCAD, 4G, GPS, UART, PADS, RFID","('can', 'O')"
"CAN, SPI, USB, I2C, Altium, ORCAD, 4G, GPS, UART, PADS, RFID","('spi', 'O')"
"CAN, SPI, USB, I2C, Altium, ORCAD, 4G, GPS, UART, PADS, RFID","('usb', 'O')"
"CAN, SPI, USB, I2C, Altium, ORCAD, 4G, GPS, UART, PADS, RFID","('i2c', 'O')"
"CAN, SPI, USB, I2C, Altium, ORCAD, 4G, GPS, UART, PADS, RFID","('altium', 'O')"
"CAN, SPI, USB, I2C, Altium, ORCAD, 4G, GPS, UART, PADS, RFID","('orcad', 'O')"
"CAN, SPI, USB, I2C, Altium, ORCAD, 4G, GPS, UART, PADS, RFID","('4g', 'O')"
"CAN, SPI, USB, I2C, Altium, ORCAD, 4G, GPS, UART, PADS, RFID","('gps', 'O')"
"CAN, SPI, USB, I2C, Altium, ORCAD, 4G, GPS, UART, PADS, RFID","('uart', 'O')"
"CAN, SPI, USB, I2C, Altium, ORCAD, 4G, GPS, UART, PADS, RFID","('pads', 'O')"
"CAN, SPI, USB, I2C, Altium, ORCAD, 4G, GPS, UART, PADS, RFID","('rfid', 'O')"
"OpenGL, WebGL, C++, Qt, CUDA, OpenCL","('opengl', 'B-TOOL')"
"OpenGL, WebGL, C++, Qt, CUDA, OpenCL","('webgl', 'O')"
"OpenGL, WebGL, C++, Qt, CUDA, OpenCL","('c++', 'B-LANG')"
"OpenGL, WebGL, C++, Qt, CUDA, OpenCL","('qt', 'O')"
"OpenGL, WebGL, C++, Qt, CUDA, OpenCL","('cuda', 'O')"
"OpenGL, WebGL, C++, Qt, CUDA, OpenCL","('opencl', 'O')"
"Git, Redis, Python, TypeScript, AWS, Docker, PostgreSQL, Nest.js","('git', 'B-TOOL')"
"Git, Redis, Python, TypeScript, AWS, Docker, PostgreSQL, Nest.js","('redis', 'B-TOOL')"
"Git, Redis, Python, TypeScript, AWS, Docker, PostgreSQL, Nest.js","('python', 'B-LANG')"
"Git, Redis, Python, TypeScript, AWS, Docker, PostgreSQL, Nest.js","('typescript', 'B-LANG')"
"Git, Redis, Python, TypeScript, AWS, Docker, PostgreSQL, Nest.js","('aws', 'B-TOOL')"
"Git, Redis, Python, TypeScript, AWS, Docker, PostgreSQL, Nest.js","('docker', 'B-TOOL')"
"Git, Redis, Python, TypeScript, AWS, Docker, PostgreSQL, Nest.js","('postgresql', 'B-TOOL')"
"Git, Redis, Python, TypeScript, AWS, Docker, PostgreSQL, Nest.js","('nest.js', 'O')"
"Android, GraphQL, iOS, Flutter, Restful API","('android', 'O')"
"Android, GraphQL, iOS, Flutter, Restful API","('graphql', 'B-LIB')"
"Android, GraphQL, iOS, Flutter, Restful API","('ios', 'O')"
"Android, GraphQL, iOS, Flutter, Restful API","('flutter', 'O')"
"Android, GraphQL, iOS, Flutter, Restful API","('restful api', 'O')"
"C / C++, C++","('c / c++', 'O')"
"C / C++, C++","('c++', 'B-LANG')"
"Git, Web Socket, TypeScript, React Native","('git', 'B-TOOL')"
"Git, Web Socket, TypeScript, React Native","('web socket', 'O')"
"Git, Web Socket, TypeScript, React Native","('typescript', 'B-LANG')"
"Git, Web Socket, TypeScript, React Native","('react native', 'B-FRAME')"
"Java, Python, SQL, AWS, Go, Docker, Spring Framework, Kubernetes","('java', 'B-LANG')"
"Java, Python, SQL, AWS, Go, Docker, Spring Framework, Kubernetes","('python', 'B-LANG')"
"Java, Python, SQL, AWS, Go, Docker, Spring Framework, Kubernetes","('sql', 'O')"
"Java, Python, SQL, AWS, Go, Docker, Spring Framework, Kubernetes","('aws', 'B-TOOL')"
"Java, Python, SQL, AWS, Go, Docker, Spring Framework, Kubernetes","('go', 'B-LANG')"
"Java, Python, SQL, AWS, Go, Docker, Spring Framework, Kubernetes","('docker', 'B-TOOL')"
"Java, Python, SQL, AWS, Go, Docker, Spring Framework, Kubernetes","('spring framework', 'O')"
"Java, Python, SQL, AWS, Go, Docker, Spring Framework, Kubernetes","('kubernetes', 'B-TOOL')"
"Git, Pytorch, Tensorflow, Perl, Python, 딥 러닝, C, C++, 운영체제, 펌웨어, FPGA, SoC, 컴퓨터 비전, Verilog, TCL, STP, Xilinx, RTL 설계, RTL 코딩","('git', 'B-TOOL')"
"Git, Pytorch, Tensorflow, Perl, Python, 딥 러닝, C, C++, 운영체제, 펌웨어, FPGA, SoC, 컴퓨터 비전, Verilog, TCL, STP, Xilinx, RTL 설계, RTL 코딩","('pytorch', 'B-LIB')"
"Git, Pytorch, Tensorflow, Perl, Python, 딥 러닝, C, C++, 운영체제, 펌웨어, FPGA, SoC, 컴퓨터 비전, Verilog, TCL, STP, Xilinx, RTL 설계, RTL 코딩","('tensorflow', 'B-LIB')"
"Git, Pytorch, Tensorflow, Perl, Python, 딥 러닝, C, C++, 운영체제, 펌웨어, FPGA, SoC, 컴퓨터 비전, Verilog, TCL, STP, Xilinx, RTL 설계, RTL 코딩","('perl', 'B-LANG')"
"Git, Pytorch, Tensorflow, Perl, Python, 딥 러닝, C, C++, 운영체제, 펌웨어, FPGA, SoC, 컴퓨터 비전, Verilog, TCL, STP, Xilinx, RTL 설계, RTL 코딩","('python', 'B-LANG')"
"Git, Pytorch, Tensorflow, Perl, Python, 딥 러닝, C, C++, 운영체제, 펌웨어, FPGA, SoC, 컴퓨터 비전, Verilog, TCL, STP, Xilinx, RTL 설계, RTL 코딩","('딥 러닝', 'O')"
"Git, Pytorch, Tensorflow, Perl, Python, 딥 러닝, C, C++, 운영체제, 펌웨어, FPGA, SoC, 컴퓨터 비전, Verilog, TCL, STP, Xilinx, RTL 설계, RTL 코딩","('c', 'B-LANG')"
"Git, Pytorch, Tensorflow, Perl, Python, 딥 러닝, C, C++, 운영체제, 펌웨어, FPGA, SoC, 컴퓨터 비전, Verilog, TCL, STP, Xilinx, RTL 설계, RTL 코딩","('c++', 'B-LANG')"
"Git, Pytorch, Tensorflow, Perl, Python, 딥 러닝, C, C++, 운영체제, 펌웨어, FPGA, SoC, 컴퓨터 비전, Verilog, TCL, STP, Xilinx, RTL 설계, RTL 코딩","('운영체제', 'O')"
"Git, Pytorch, Tensorflow, Perl, Python, 딥 러닝, C, C++, 운영체제, 펌웨어, FPGA, SoC, 컴퓨터 비전, Verilog, TCL, STP, Xilinx, RTL 설계, RTL 코딩","('펌웨어', 'O')"
"Git, Pytorch, Tensorflow, Perl, Python, 딥 러닝, C, C++, 운영체제, 펌웨어, FPGA, SoC, 컴퓨터 비전, Verilog, TCL, STP, Xilinx, RTL 설계, RTL 코딩","('fpga', 'O')"
"Git, Pytorch, Tensorflow, Perl, Python, 딥 러닝, C, C++, 운영체제, 펌웨어, FPGA, SoC, 컴퓨터 비전, Verilog, TCL, STP, Xilinx, RTL 설계, RTL 코딩","('soc', 'O')"
"Git, Pytorch, Tensorflow, Perl, Python, 딥 러닝, C, C++, 운영체제, 펌웨어, FPGA, SoC, 컴퓨터 비전, Verilog, TCL, STP, Xilinx, RTL 설계, RTL 코딩","('컴퓨터 비전', 'O')"
"Git, Pytorch, Tensorflow, Perl, Python, 딥 러닝, C, C++, 운영체제, 펌웨어, FPGA, SoC, 컴퓨터 비전, Verilog, TCL, STP, Xilinx, RTL 설계, RTL 코딩","('verilog', 'O')"
"Git, Pytorch, Tensorflow, Perl, Python, 딥 러닝, C, C++, 운영체제, 펌웨어, FPGA, SoC, 컴퓨터 비전, Verilog, TCL, STP, Xilinx, RTL 설계, RTL 코딩","('tcl', 'O')"
"Git, Pytorch, Tensorflow, Perl, Python, 딥 러닝, C, C++, 운영체제, 펌웨어, FPGA, SoC, 컴퓨터 비전, Verilog, TCL, STP, Xilinx, RTL 설계, RTL 코딩","('stp', 'O')"
"Git, Pytorch, Tensorflow, Perl, Python, 딥 러닝, C, C++, 운영체제, 펌웨어, FPGA, SoC, 컴퓨터 비전, Verilog, TCL, STP, Xilinx, RTL 설계, RTL 코딩","('xilinx', 'O')"
"Git, Pytorch, Tensorflow, Perl, Python, 딥 러닝, C, C++, 운영체제, 펌웨어, FPGA, SoC, 컴퓨터 비전, Verilog, TCL, STP, Xilinx, RTL 설계, RTL 코딩","('rtl 설계', 'O')"
"Git, Pytorch, Tensorflow, Perl, Python, 딥 러닝, C, C++, 운영체제, 펌웨어, FPGA, SoC, 컴퓨터 비전, Verilog, TCL, STP, Xilinx, RTL 설계, RTL 코딩","('rtl 코딩', 'O')"
"Java, Python, SQL, AWS, Go, Docker, Spring Framework, Kubernetes","('java', 'B-LANG')"
"Java, Python, SQL, AWS, Go, Docker, Spring Framework, Kubernetes","('python', 'B-LANG')"
"Java, Python, SQL, AWS, Go, Docker, Spring Framework, Kubernetes","('sql', 'O')"
"Java, Python, SQL, AWS, Go, Docker, Spring Framework, Kubernetes","('aws', 'B-TOOL')"
"Java, Python, SQL, AWS, Go, Docker, Spring Framework, Kubernetes","('go', 'B-LANG')"
"Java, Python, SQL, AWS, Go, Docker, Spring Framework, Kubernetes","('docker', 'B-TOOL')"
"Java, Python, SQL, AWS, Go, Docker, Spring Framework, Kubernetes","('spring framework', 'O')"
"Java, Python, SQL, AWS, Go, Docker, Spring Framework, Kubernetes","('kubernetes', 'B-TOOL')"
Python,"('python', 'B-LANG')"
React Native,"('react native', 'B-FRAME')"
"SQL, Tableau, AWS, Spotfire","('sql', 'O')"
"SQL, Tableau, AWS, Spotfire","('tableau', 'B-TOOL')"
"SQL, Tableau, AWS, Spotfire","('aws', 'B-TOOL')"
"SQL, Tableau, AWS, Spotfire","('spotfire', 'O')"
"C / C++, JavaScript, Python","('c / c++', 'O')"
"C / C++, JavaScript, Python","('javascript', 'B-LANG')"
"C / C++, JavaScript, Python","('python', 'B-LANG')"
"Android, iOS, Kotlin, Flutter","('android', 'O')"
"Android, iOS, Kotlin, Flutter","('ios', 'O')"
"Android, iOS, Kotlin, Flutter","('kotlin', 'B-LANG')"
"Android, iOS, Kotlin, Flutter","('flutter', 'O')"
"Github, JIRA, Django, MySQL, PHP, Python, Ubuntu","('github', 'B-TOOL')"
"Github, JIRA, Django, MySQL, PHP, Python, Ubuntu","('jira', 'B-TOOL')"
"Github, JIRA, Django, MySQL, PHP, Python, Ubuntu","('django', 'B-FRAME')"
"Github, JIRA, Django, MySQL, PHP, Python, Ubuntu","('mysql', 'B-TOOL')"
"Github, JIRA, Django, MySQL, PHP, Python, Ubuntu","('php', 'B-LANG')"
"Github, JIRA, Django, MySQL, PHP, Python, Ubuntu","('python', 'B-LANG')"
"Github, JIRA, Django, MySQL, PHP, Python, Ubuntu","('ubuntu', 'O')"
Git,"('git', 'B-TOOL')"
React,"('react', 'B-LIB')"
"Github, .NET, .NET Core, C#, Java, JavaScript, Kotlin, React.js, MSSQL, Vue.JS","('github', 'B-TOOL')"
"Github, .NET, .NET Core, C#, Java, JavaScript, Kotlin, React.js, MSSQL, Vue.JS","('.net', 'O')"
"Github, .NET, .NET Core, C#, Java, JavaScript, Kotlin, React.js, MSSQL, Vue.JS","('.net core', 'O')"
"Github, .NET, .NET Core, C#, Java, JavaScript, Kotlin, React.js, MSSQL, Vue.JS","('c#', 'B-LANG')"
"Github, .NET, .NET Core, C#, Java, JavaScript, Kotlin, React.js, MSSQL, Vue.JS","('java', 'B-LANG')"
"Github, .NET, .NET Core, C#, Java, JavaScript, Kotlin, React.js, MSSQL, Vue.JS","('javascript', 'B-LANG')"
"Github, .NET, .NET Core, C#, Java, JavaScript, Kotlin, React.js, MSSQL, Vue.JS","('kotlin', 'B-LANG')"
"Github, .NET, .NET Core, C#, Java, JavaScript, Kotlin, React.js, MSSQL, Vue.JS","('react.js', 'O')"
"Github, .NET, .NET Core, C#, Java, JavaScript, Kotlin, React.js, MSSQL, Vue.JS","('mssql', 'B-TOOL')"
"Github, .NET, .NET Core, C#, Java, JavaScript, Kotlin, React.js, MSSQL, Vue.JS","('vue.js', 'O')"
Flutter,"('flutter', 'O')"
"C / C++, JavaScript, Python","('c / c++', 'O')"
"C / C++, JavaScript, Python","('javascript', 'B-LANG')"
"C / C++, JavaScript, Python","('python', 'B-LANG')"
"하드웨어, 임베디드 시스템, 하드웨어 설계, 회로 설계, 하드웨어 개발, 하드웨어 아키텍처, 제품 인증","('하드웨어', 'O')"
"하드웨어, 임베디드 시스템, 하드웨어 설계, 회로 설계, 하드웨어 개발, 하드웨어 아키텍처, 제품 인증","('임베디드 시스템', 'O')"
"하드웨어, 임베디드 시스템, 하드웨어 설계, 회로 설계, 하드웨어 개발, 하드웨어 아키텍처, 제품 인증","('하드웨어 설계', 'O')"
"하드웨어, 임베디드 시스템, 하드웨어 설계, 회로 설계, 하드웨어 개발, 하드웨어 아키텍처, 제품 인증","('회로 설계', 'O')"
"하드웨어, 임베디드 시스템, 하드웨어 설계, 회로 설계, 하드웨어 개발, 하드웨어 아키텍처, 제품 인증","('하드웨어 개발', 'O')"
"하드웨어, 임베디드 시스템, 하드웨어 설계, 회로 설계, 하드웨어 개발, 하드웨어 아키텍처, 제품 인증","('하드웨어 아키텍처', 'O')"
"하드웨어, 임베디드 시스템, 하드웨어 설계, 회로 설계, 하드웨어 개발, 하드웨어 아키텍처, 제품 인증","('제품 인증', 'O')"
"Git, Java, JavaScript, Python, AWS, Docker, FastAPI","('git', 'B-TOOL')"
"Git, Java, JavaScript, Python, AWS, Docker, FastAPI","('java', 'B-LANG')"
"Git, Java, JavaScript, Python, AWS, Docker, FastAPI","('javascript', 'B-LANG')"
"Git, Java, JavaScript, Python, AWS, Docker, FastAPI","('python', 'B-LANG')"
"Git, Java, JavaScript, Python, AWS, Docker, FastAPI","('aws', 'B-TOOL')"
"Git, Java, JavaScript, Python, AWS, Docker, FastAPI","('docker', 'B-TOOL')"
"Git, Java, JavaScript, Python, AWS, Docker, FastAPI","('fastapi', 'B-FRAME')"
"Google Cloud Platform, C / C++, Python, SQL, AWS","('google cloud platform', 'O')"
"Google Cloud Platform, C / C++, Python, SQL, AWS","('c / c++', 'O')"
"Google Cloud Platform, C / C++, Python, SQL, AWS","('python', 'B-LANG')"
"Google Cloud Platform, C / C++, Python, SQL, AWS","('sql', 'O')"
"Google Cloud Platform, C / C++, Python, SQL, AWS","('aws', 'B-TOOL')"
"Linux, MySQL, VueJS, JavaScript, Python, TypeScript, AWS, Docker, Flutter, Svelte","('linux', 'O')"
"Linux, MySQL, VueJS, JavaScript, Python, TypeScript, AWS, Docker, Flutter, Svelte","('mysql', 'B-TOOL')"
"Linux, MySQL, VueJS, JavaScript, Python, TypeScript, AWS, Docker, Flutter, Svelte","('vuejs', 'B-FRAME')"
"Linux, MySQL, VueJS, JavaScript, Python, TypeScript, AWS, Docker, Flutter, Svelte","('javascript', 'B-LANG')"
"Linux, MySQL, VueJS, JavaScript, Python, TypeScript, AWS, Docker, Flutter, Svelte","('python', 'B-LANG')"
"Linux, MySQL, VueJS, JavaScript, Python, TypeScript, AWS, Docker, Flutter, Svelte","('typescript', 'B-LANG')"
"Linux, MySQL, VueJS, JavaScript, Python, TypeScript, AWS, Docker, Flutter, Svelte","('aws', 'B-TOOL')"
"Linux, MySQL, VueJS, JavaScript, Python, TypeScript, AWS, Docker, Flutter, Svelte","('docker', 'B-TOOL')"
"Linux, MySQL, VueJS, JavaScript, Python, TypeScript, AWS, Docker, Flutter, Svelte","('flutter', 'O')"
"Linux, MySQL, VueJS, JavaScript, Python, TypeScript, AWS, Docker, Flutter, Svelte","('svelte', 'B-FRAME')"
"Git, Github, Linux, JavaScript, AWS, Spring Framework","('git', 'B-TOOL')"
"Git, Github, Linux, JavaScript, AWS, Spring Framework","('github', 'B-TOOL')"
"Git, Github, Linux, JavaScript, AWS, Spring Framework","('linux', 'O')"
"Git, Github, Linux, JavaScript, AWS, Spring Framework","('javascript', 'B-LANG')"
"Git, Github, Linux, JavaScript, AWS, Spring Framework","('aws', 'B-TOOL')"
"Git, Github, Linux, JavaScript, AWS, Spring Framework","('spring framework', 'O')"
"Hadoop, Spark, Java, Python, Scala, SQL, AWS, ETL","('hadoop', 'B-FRAME')"
"Hadoop, Spark, Java, Python, Scala, SQL, AWS, ETL","('spark', 'B-FRAME')"
"Hadoop, Spark, Java, Python, Scala, SQL, AWS, ETL","('java', 'B-LANG')"
"Hadoop, Spark, Java, Python, Scala, SQL, AWS, ETL","('python', 'B-LANG')"
"Hadoop, Spark, Java, Python, Scala, SQL, AWS, ETL","('scala', 'B-LANG')"
"Hadoop, Spark, Java, Python, Scala, SQL, AWS, ETL","('sql', 'O')"
"Hadoop, Spark, Java, Python, Scala, SQL, AWS, ETL","('aws', 'B-TOOL')"
"Hadoop, Spark, Java, Python, Scala, SQL, AWS, ETL","('etl', 'O')"
"Git, Linux, Storage, Windows 서버, SSL, VDI, Kubernetes","('git', 'B-TOOL')"
"Git, Linux, Storage, Windows 서버, SSL, VDI, Kubernetes","('linux', 'O')"
"Git, Linux, Storage, Windows 서버, SSL, VDI, Kubernetes","('storage', 'O')"
"Git, Linux, Storage, Windows 서버, SSL, VDI, Kubernetes","('windows 서버', 'O')"
"Git, Linux, Storage, Windows 서버, SSL, VDI, Kubernetes","('ssl', 'O')"
"Git, Linux, Storage, Windows 서버, SSL, VDI, Kubernetes","('vdi', 'O')"
"Git, Linux, Storage, Windows 서버, SSL, VDI, Kubernetes","('kubernetes', 'B-TOOL')"
"Git, MySQL, Python, AWS, Flutter","('git', 'B-TOOL')"
"Git, MySQL, Python, AWS, Flutter","('mysql', 'B-TOOL')"
"Git, MySQL, Python, AWS, Flutter","('python', 'B-LANG')"
"Git, MySQL, Python, AWS, Flutter","('aws', 'B-TOOL')"
"Git, MySQL, Python, AWS, Flutter","('flutter', 'O')"
"Linux, Docker, Golang, Kubernetes","('linux', 'O')"
"Linux, Docker, Golang, Kubernetes","('docker', 'B-TOOL')"
"Linux, Docker, Golang, Kubernetes","('golang', 'B-LANG')"
"Linux, Docker, Golang, Kubernetes","('kubernetes', 'B-TOOL')"
"Git, Github, Django, iOS, CSS, HTML, JavaScript, Python, SQL, TypeScript, AWS, Spring Framework, Kubernetes, FastAPI","('git', 'B-TOOL')"
